oracle_id,lo_cents,lo_printing,lo_finish,hi_cents,hi_printing,hi_finish
41c82dbf-0000-4000-8000-oraclethornw,4156,96d3e3fc-0000-4000-8000-printthornwe,0,26036,f39cba6b-0000-4000-8000-printthornwe,1
4262564a-0000-4000-8000-oracleradian,16392,f27aa944-0000-4000-8000-printradiant,0,280461,661287e5-0000-4000-8000-printradiant,0
42e0c8a7-0000-4000-8000-oraclemurkwa,3878,c2a24679-0000-4000-8000-printmurkwat,0,22293,20083e43-0000-4000-8000-printmurkwat,1
4dc13266-0000-4000-8000-oraclemurkwa,3325,485d21f9-0000-4000-8000-printmurkwat,0,14440,c6bdc0b3-0000-4000-8000-printmurkwat,1
4e176cd0-0000-4000-8000-oraclefrostb,15,4d061ef2-0000-4000-8000-printfrostbo,0,214,95270a75-0000-4000-8000-printfrostbo,1
4f4a15bf-0000-4000-8000-oraclebroken,17850,a722ac80-0000-4000-8000-printbrokens,0,75684,25834b3a-0000-4000-8000-printbrokens,1
50067468-0000-4000-8000-oraclesablec,12,3d345f7b-0000-4000-8000-printsableca,0,310,eba74e3d-0000-4000-8000-printsableca,0
515b7c93-0000-4000-8000-oraclesunlit,28,76a867a8-0000-4000-8000-printsunlitb,0,162,00c2093a-0000-4000-8000-printsunlitb,0
518aaea9-0000-4000-8000-oracleysolde,4021,4c8c6dd4-0000-4000-8000-printysolded,0,12586,7fdeba5e-0000-4000-8000-printysolded,1
51a99eed-0000-4000-8000-oraclesunlit,730,daf6d6dd-0000-4000-8000-printsunlitg,0,3907,590981e7-0000-4000-8000-printsunlitg,1
53eb26da-0000-4000-8000-oraclesilver,3289,56a71d46-0000-4000-8000-printsilverl,0,15038,0f223bfe-0000-4000-8000-printsilverl,1
540d924b-0000-4000-8000-oraclewraith,3192,ffee8538-0000-4000-8000-printwraithl,0,25776,db17fa61-0000-4000-8000-printwraithl,1
542a8069-0000-4000-8000-oraclegrimwo,2568,df801d23-0000-4000-8000-printgrimwoo,0,10590,64a8ef51-0000-4000-8000-printgrimwoo,1
54ba947d-0000-4000-8000-oraclewildsp,21,a51e8fc4-0000-4000-8000-printwildspr,0,66,5d99ae7d-0000-4000-8000-printwildspr,1
56ae32dc-0000-4000-8000-oraclefrostb,46,ccd4544f-0000-4000-8000-printfrostbo,0,2908,80622eb4-0000-4000-8000-printfrostbo,0
57404ce5-0000-4000-8000-oraclecopper,26639,6ba7b359-0000-4000-8000-printcopperf,0,449789,4748215a-0000-4000-8000-printcopperf,1
57aa8c9f-0000-4000-8000-oracleforsak,403,406d29a0-0000-4000-8000-printforsake,0,2679,f8e8485a-0000-4000-8000-printforsake,1
57dc6bad-0000-4000-8000-oracleforsak,1303,1260f5d4-0000-4000-8000-printforsake,0,87888,f9411cc1-0000-4000-8000-printforsake,0
57f291df-0000-4000-8000-oracleforsak,30,27c95c5f-0000-4000-8000-printforsake,0,89,a58cd9bf-0000-4000-8000-printforsake,1
57f86417-0000-4000-8000-oraclemurkwa,1120,bfe2a035-0000-4000-8000-printmurkwat,0,8892,6190139a-0000-4000-8000-printmurkwat,1
5c384ca8-0000-4000-8000-oraclethornw,4652,ea13eab8-0000-4000-8000-printthornwe,0,65377,bf13aaa7-0000-4000-8000-printthornwe,1
5e958bd1-0000-4000-8000-oracleraveno,6,86eeb76d-0000-4000-8000-printravenou,0,22,ba4103f7-0000-4000-8000-printravenou,1
60d23aeb-0000-4000-8000-oracleverdan,3612,2d6f4013-0000-4000-8000-printverdant,0,73526,b6e9fac3-0000-4000-8000-printverdant,0
6201a1e3-0000-4000-8000-oraclegilded,41,c776e1d9-0000-4000-8000-printgildeds,0,108,c776e1d9-0000-4000-8000-printgildeds,1
62a8369c-0000-4000-8000-oraclesorint,1755,d0e7fd66-0000-4000-8000-printsorinth,0,12404,b089ec40-0000-4000-8000-printsorinth,1
62b4e502-0000-4000-8000-oraclestarli,21,0862d6e1-0000-4000-8000-printstarlit,0,463,f9bebe6d-0000-4000-8000-printstarlit,0
63bc5f36-0000-4000-8000-oraclefrostb,3440,95be8f73-0000-4000-8000-printfrostbo,0,9322,e0cce1a3-0000-4000-8000-printfrostbo,1
64bf0ee8-0000-4000-8000-oraclefrostb,4652,537ead59-0000-4000-8000-printfrostbo,0,70906,9b9f98dd-0000-4000-8000-printfrostbo,1
64e2b03b-0000-4000-8000-oraclefrostb,32,27b22b80-0000-4000-8000-printfrostbo,0,283,7e514cb4-0000-4000-8000-printfrostbo,1
657bc176-0000-4000-8000-oraclevaleni,3134,1104f8aa-0000-4000-8000-printvalenig,0,30277,ec2e6dd5-0000-4000-8000-printvalenig,1
65b1607b-0000-4000-8000-oraclebloodm,2433,5a9e9444-0000-4000-8000-printbloodmo,0,63580,2082fd2b-0000-4000-8000-printbloodmo,1
65b1a796-0000-4000-8000-oraclebloodm,960,6f385e47-0000-4000-8000-printbloodmo,0,3806,a28aaad1-0000-4000-8000-printbloodmo,1
65cb6d4c-0000-4000-8000-oraclesilver,42670,f38fb2e0-0000-4000-8000-printsilverl,0,167760,78b8850e-0000-4000-8000-printsilverl,1
65db4cb5-0000-4000-8000-oraclewhispe,45,af1bfc25-0000-4000-8000-printwhisper,0,1182,e4972b7b-0000-4000-8000-printwhisper,0
6602517c-0000-4000-8000-oraclesunlit,16521,7828a5a6-0000-4000-8000-printsunlitb,0,191267,4d286595-0000-4000-8000-printsunlitb,1
6b15f307-0000-4000-8000-oracleradian,4309,2bb1e386-0000-4000-8000-printradiant,0,37465,55c50337-0000-4000-8000-printradiant,1
6bcf8d80-0000-4000-8000-oraclemurkwa,4231,564a8221-0000-4000-8000-printmurkwat,0,31574,b3afee5c-0000-4000-8000-printmurkwat,1
6ccdede3-0000-4000-8000-oracleraveno,697,2dbd12dc-0000-4000-8000-printravenou,0,1569,610f5f66-0000-4000-8000-printravenou,1
6fb02aaa-0000-4000-8000-oraclemurkwa,43,00294b77-0000-4000-8000-printmurkwat,0,565,dbc9b977-0000-4000-8000-printmurkwat,1
70388c20-0000-4000-8000-oraclegilded,12,813dbfbf-0000-4000-8000-printgildeds,0,69,dea32bfc-0000-4000-8000-printgildeds,1
70e43db3-0000-4000-8000-oracleforsak,1720,d3e3f48e-0000-4000-8000-printforsake,0,11090,8548ec21-0000-4000-8000-printforsake,1
70fc5928-0000-4000-8000-oraclestormt,15,354bcb01-0000-4000-8000-printstormto,0,64,ba749d30-0000-4000-8000-printstormto,1
740a0d8e-0000-4000-8000-oraclegilded,25,378959dc-0000-4000-8000-printgildeds,0,399,45b7d651-0000-4000-8000-printgildeds,0
7580def9-0000-4000-8000-oraclenightf,121,aa10bcc6-0000-4000-8000-printnightfa,0,243,aa10bcc6-0000-4000-8000-printnightfa,1
75b96efe-0000-4000-8000-oraclewhispe,32,7932e960-0000-4000-8000-printwhisper,0,448,869c338a-0000-4000-8000-printwhisper,1
75d9ab6b-0000-4000-8000-oraclebroken,1653,2f9290b5-0000-4000-8000-printbrokeno,0,90654,98af3a43-0000-4000-8000-printbrokeno,0
76c73179-0000-4000-8000-oraclepuddle,2,39ac4b4e-0000-4000-8000-printpuddlej,0,35,5e82e0ca-0000-4000-8000-printpuddlej,0
785ed9d7-0000-4000-8000-oracleverdan,2278,84d2e968-0000-4000-8000-printverdant,0,7882,03338822-0000-4000-8000-printverdant,1
7b019cb0-0000-4000-8000-oraclecopper,3807,877c35ef-0000-4000-8000-printcopperf,0,13662,3ff754a8-0000-4000-8000-printcopperf,1
7b9a14ab-0000-4000-8000-oracleemberc,1377,cc8c0254-0000-4000-8000-printembercl,0,7026,4aeca10e-0000-4000-8000-printembercl,1
7c8c2930-0000-4000-8000-oracleashens,13618,1c2c6651-0000-4000-8000-printashenst,0,180110,7a0956f0-0000-4000-8000-printashenst,1
7ed730ce-0000-4000-8000-oracleverdan,10180,15ca80ce-0000-4000-8000-printverdant,0,94028,2333caf8-0000-4000-8000-printverdant,1
7ed7e142-0000-4000-8000-oracleverdan,33,fb7fa11c-0000-4000-8000-printverdant,0,110,79431e7c-0000-4000-8000-printverdant,1
81fd5134-0000-4000-8000-oraclegilded,3681,bcb275aa-0000-4000-8000-printgildedg,0,10586,f004c234-0000-4000-8000-printgildedg,1
81febb9b-0000-4000-8000-oraclegilded,43468,090454e4-0000-4000-8000-printgildedg,0,218247,ba694c79-0000-4000-8000-printgildedg,1
8294da6c-0000-4000-8000-oraclewildsp,42,a45a5a34-0000-4000-8000-printwildspr,0,192,5cd578ec-0000-4000-8000-printwildspr,1
82a2bdf8-0000-4000-8000-oraclekaelli,2872,b7ded6a8-0000-4000-8000-printkaellic,0,61735,7dc33f8d-0000-4000-8000-printkaellic,1
8308199f-0000-4000-8000-oraclewhispe,5620,9a33a154-0000-4000-8000-printwhisper,0,62973,13f53530-0000-4000-8000-printwhisper,0
85a4a18d-0000-4000-8000-oracleraveno,1561,5725488c-0000-4000-8000-printravenou,0,49995,8ca077e3-0000-4000-8000-printravenou,0
85c66a8d-0000-4000-8000-oraclewildsp,24124,5bcb3a71-0000-4000-8000-printwildspr,0,495214,a34f0498-0000-4000-8000-printwildspr,1
869b1cfd-0000-4000-8000-oraclethornw,4,28d58303-0000-4000-8000-printthornwe,0,95,d74871c6-0000-4000-8000-printthornwe,0
897be1d3-0000-4000-8000-oraclestormt,2949,3e64c8f4-0000-4000-8000-printstormto,0,7376,0b127c6a-0000-4000-8000-printstormto,1
8bf39df4-0000-4000-8000-oracleashens,14476,0e7b6128-0000-4000-8000-printashense,0,30335,0e7b6128-0000-4000-8000-printashense,1
8c8f08ca-0000-4000-8000-oraclehollow,3937,4bf90177-0000-4000-8000-printhollowe,0,270718,b515ab04-0000-4000-8000-printhollowe,0
8d61d59d-0000-4000-8000-oraclesunlit,7027,ee6d426a-0000-4000-8000-printsunlitg,0,16289,bb1af5e0-0000-4000-8000-printsunlitg,1
8e6009a9-0000-4000-8000-oracleancien,1595,e5766718-0000-4000-8000-printancient,0,19330,ba762708-0000-4000-8000-printancient,1
8efddab8-0000-4000-8000-oraclegrimwo,2568,27f641e7-0000-4000-8000-printgrimwoo,0,12246,a656e0a1-0000-4000-8000-printgrimwoo,1
8f22e6a3-0000-4000-8000-oraclegilded,3464,b23d8b08-0000-4000-8000-printgildedc,0,32601,d339490d-0000-4000-8000-printgildedc,0
8f2a6f2e-0000-4000-8000-oraclegrimwo,767,0719b43e-0000-4000-8000-printgrimwoo,0,10910,154830b1-0000-4000-8000-printgrimwoo,0
8ffcc969-0000-4000-8000-oraclegrimwo,631,b5c9ea93-0000-4000-8000-printgrimwoo,0,1388,b5c9ea93-0000-4000-8000-printgrimwoo,1
907e9ac2-0000-4000-8000-oracleforsak,50,639c5c5e-0000-4000-8000-printforsake,0,322,1c177b18-0000-4000-8000-printforsake,1
911a2d80-0000-4000-8000-oracleancien,1357,88adcee9-0000-4000-8000-printancient,0,21119,30fbf05f-0000-4000-8000-printancient,1
91c0cb32-0000-4000-8000-oraclegloomv,34,4526d27a-0000-4000-8000-printgloomve,0,272,e6d445df-0000-4000-8000-printgloomve,1
929f783a-0000-4000-8000-oraclegloomv,31,2d6eafa6-0000-4000-8000-printgloomve,0,795,dbe19e69-0000-4000-8000-printgloomve,0
92efe111-0000-4000-8000-oraclebroken,4083,5e9ce86a-0000-4000-8000-printbrokena,0,23676,3da1b5eb-0000-4000-8000-printbrokena,1
97864a71-0000-4000-8000-oraclesilver,7,51ead10f-0000-4000-8000-printsilverl,0,17,853d1d99-0000-4000-8000-printsilverl,1
980b3336-0000-4000-8000-oracleriftsc,42929,1ddd9835-0000-4000-8000-printriftsca,0,261708,47f0b7e8-0000-4000-8000-printriftsca,1
983b8d31-0000-4000-8000-oraclesabler,24,b2b41618-0000-4000-8000-printsablere,0,500,2dd4b852-0000-4000-8000-printsablere,0
996955be-0000-4000-8000-oraclebroken,143,55fa24a4-0000-4000-8000-printbrokenp,0,493,0e75435c-0000-4000-8000-printbrokenp,1
99daf18c-0000-4000-8000-oraclethornw,5,427cba15-0000-4000-8000-printthornwe,0,21,c0dd58cf-0000-4000-8000-printthornwe,1
9a70f93f-0000-4000-8000-oracleancien,27,66b298fd-0000-4000-8000-printancient,0,68,66b298fd-0000-4000-8000-printancient,1
9af043a1-0000-4000-8000-oracleforsak,7,1b6ea6ec-0000-4000-8000-printforsake,0,125,ae00c348-0000-4000-8000-printforsake,1
9b480479-0000-4000-8000-oraclefrostb,53,f95ef501-0000-4000-8000-printfrostbo,0,597,ef56c50a-0000-4000-8000-printfrostbo,0
9def9330-0000-4000-8000-oracleskyfar,13079,52870e6f-0000-4000-8000-printskyfare,0,139213,2786ce5f-0000-4000-8000-printskyfare,1
a08d361b-0000-4000-8000-oracleriftsc,247,9914e771-0000-4000-8000-printriftsca,0,1505,c3280721-0000-4000-8000-printriftsca,1
a17924cf-0000-4000-8000-oracledorant,3410,95c9107c-0000-4000-8000-printdoranth,0,78904,10e9b2b4-0000-4000-8000-printdoranth,0
a25cd5b2-0000-4000-8000-oraclebroken,29,c9b17b47-0000-4000-8000-printbrokenb,0,239,c6bf7273-0000-4000-8000-printbrokenb,0
a3f309fd-0000-4000-8000-oraclethornw,285,527f42ce-0000-4000-8000-printthornwe,0,15484,6dee4a10-0000-4000-8000-printthornwe,0
a5230cbc-0000-4000-8000-oraclethornw,3936,ac565230-0000-4000-8000-printthornwe,0,84515,2776f467-0000-4000-8000-printthornwe,0
a5234c60-0000-4000-8000-oraclehollow,468,9ddd8463-0000-4000-8000-printhollowh,0,6771,619acfff-0000-4000-8000-printhollowh,0
a5b4365d-0000-4000-8000-oraclecinder,27,ebcbbac3-0000-4000-8000-printcinders,0,214,4931b28d-0000-4000-8000-printcinders,1
a5b73c27-0000-4000-8000-oraclethepre,6425,3ab4d91c-0000-4000-8000-printtheprec,0,1485145,7c359f57-0000-4000-8000-printtheprec,0
a6230023-0000-4000-8000-oraclestormt,31,3d3ff81c-0000-4000-8000-printstormto,0,106,709244a6-0000-4000-8000-printstormto,1
a658410f-0000-4000-8000-oracleradian,43502,7d511cfa-0000-4000-8000-printradiant,0,179163,0279ef29-0000-4000-8000-printradiant,1
a6a0189e-0000-4000-8000-oraclestormt,3562,567e54c5-0000-4000-8000-printstormto,0,31048,31a7c9ee-0000-4000-8000-printstormto,1
aa530ae4-0000-4000-8000-oraclebloodm,689,a4abbd39-0000-4000-8000-printbloodmo,0,11390,d4be0d3f-0000-4000-8000-printbloodmo,0
aacd9d1d-0000-4000-8000-oraclesorint,24,4e975ae5-0000-4000-8000-printsorinth,0,353,23971ad4-0000-4000-8000-printsorinth,1
afba67e8-0000-4000-8000-oracleduskbo,1305,325e36f9-0000-4000-8000-printduskbou,0,9501,8fc3a334-0000-4000-8000-printduskbou,1
b02e4522-0000-4000-8000-oracleduskbo,1483,c95ffe09-0000-4000-8000-printduskbou,0,11129,f3731dba-0000-4000-8000-printduskbou,1
b15a68d4-0000-4000-8000-oraclesilver,1601,a25b3aca-0000-4000-8000-printsilverl,0,113076,893b61ba-0000-4000-8000-printsilverl,0
b23e3bca-0000-4000-8000-oraclefrostb,2001,c8929212-0000-4000-8000-printfrostbo,0,28932,25d26157-0000-4000-8000-printfrostbo,1
b321782d-0000-4000-8000-oraclesilver,24,05ceb992-0000-4000-8000-printsilverl,0,203,633425cf-0000-4000-8000-printsilverl,1
b33484c2-0000-4000-8000-oracleradian,37,801072de-0000-4000-8000-printradiant,0,107,fdd3f03e-0000-4000-8000-printradiant,1
b4759038-0000-4000-8000-oraclewraith,33,41f64ce8-0000-4000-8000-printwraithl,0,803,07dab5cd-0000-4000-8000-printwraithl,1
b54f6da6-0000-4000-8000-oracleemberc,26879,9758dc19-0000-4000-8000-printembercl,0,78495,4ce7ab43-0000-4000-8000-printembercl,1
b880c27c-0000-4000-8000-oraclethornw,1761,144b4583-0000-4000-8000-printthornwe,0,7593,4f02e6dc-0000-4000-8000-printthornwe,1
ba077469-0000-4000-8000-oraclesilver,59578,0f24c458-0000-4000-8000-printsilverl,0,197924,8d856312-0000-4000-8000-printsilverl,1
ba1462e1-0000-4000-8000-oracleradian,33,ee6e3620-0000-4000-8000-printradiant,0,175,9fd32db3-0000-4000-8000-printradiant,1
bace3e08-0000-4000-8000-oraclemurkwa,1128,03dd4cd5-0000-4000-8000-printmurkwat,0,3000,03dd4cd5-0000-4000-8000-printmurkwat,1
bc092e49-0000-4000-8000-oracleduskbo,952,abaf9637-0000-4000-8000-printduskbou,0,6315,5d148dcd-0000-4000-8000-printduskbou,1
bdfee8c9-0000-4000-8000-oraclecopper,876,4fad2085-0000-4000-8000-printcopperf,0,53551,033afae7-0000-4000-8000-printcopperf,0
be81361d-0000-4000-8000-oraclemurkwa,44,a7dcc26e-0000-4000-8000-printmurkwat,0,195,2d05949c-0000-4000-8000-printmurkwat,1
bed76e5c-0000-4000-8000-oraclegilded,3660,0952e268-0000-4000-8000-printgildedh,0,22317,66b8da30-0000-4000-8000-printgildedh,1
bf477b1c-0000-4000-8000-oraclesunlit,39930,a72dd9bf-0000-4000-8000-printsunlitw,0,352702,fdccfaf3-0000-4000-8000-printsunlitw,1
c0105b7f-0000-4000-8000-oraclegrimwo,2061,e75d30e6-0000-4000-8000-printgrimwoo,0,35087,2f7e1c68-0000-4000-8000-printgrimwoo,1
c080fbdb-0000-4000-8000-oracleduskbo,44932,67f19a46-0000-4000-8000-printduskbou,0,300558,c557920f-0000-4000-8000-printduskbou,1
c19fe7e1-0000-4000-8000-oraclecopper,682,ec766099-0000-4000-8000-printcopperf,0,4403,08fb01ce-0000-4000-8000-printcopperf,1
c32658d2-0000-4000-8000-oraclemurkwa,3289,24cfbc59-0000-4000-8000-printmurkwat,0,179040,403ec39b-0000-4000-8000-printmurkwat,0
c7655a59-0000-4000-8000-oraclegloomv,6,13845070-0000-4000-8000-printgloomve,0,46,3d977023-0000-4000-8000-printgloomve,1
ca056617-0000-4000-8000-oracleduskbo,1674,f2a5b668-0000-4000-8000-printduskbou,0,17358,cdcf2b93-0000-4000-8000-printduskbou,1
cb97f278-0000-4000-8000-oraclesorinl,3067,cdadcf2b-0000-4000-8000-printsorinli,0,54872,a94e3d29-0000-4000-8000-printsorinli,1
cc28c84f-0000-4000-8000-oraclewhispe,5,17e7bcf1-0000-4000-8000-printwhisper,0,16,95ab3a51-0000-4000-8000-printwhisper,1
cc2f4ad3-0000-4000-8000-oraclewhispe,2462,59078c76-0000-4000-8000-printwhisper,0,6511,59078c76-0000-4000-8000-printwhisper,1
cc32d54e-0000-4000-8000-oraclewhispe,41,3cb6e22c-0000-4000-8000-printwhisper,0,1453,72321182-0000-4000-8000-printwhisper,0
ccfeb682-0000-4000-8000-oraclegloomv,47548,a3daa41f-0000-4000-8000-printgloomve,0,433114,0140105b-0000-4000-8000-printgloomve,1
ce18060d-0000-4000-8000-oracleysolde,37,7ac6fbf4-0000-4000-8000-printysoldet,0,173,f9279aae-0000-4000-8000-printysoldet,1
