oracle_id,lo_cents,lo_printing,lo_finish,hi_cents,hi_printing,hi_finish
14539a68-0000-4000-8000-oraclebloodm,41497,4d1d04b5-0000-4000-8000-printbloodmo,0,117367,806f513f-0000-4000-8000-printbloodmo,1
147e6f94-0000-4000-8000-oraclekaelst,4190,26e9b04c-0000-4000-8000-printkaelsto,0,18010,a54a4f07-0000-4000-8000-printkaelsto,1
152f3d1b-0000-4000-8000-oracleriftsc,16273,f36633e5-0000-4000-8000-printriftsca,0,81149,71c6d29f-0000-4000-8000-printriftsca,1
15510f4e-0000-4000-8000-oraclesilver,8,91159490-0000-4000-8000-printsilverl,0,66,66155481-0000-4000-8000-printsilverl,1
159b1e94-0000-4000-8000-oraclecopper,37,d76adccb-0000-4000-8000-printcopperf,0,169,55cb7b85-0000-4000-8000-printcopperf,1
16623555-0000-4000-8000-oraclethornw,28969,2819f54f-0000-4000-8000-printthornwe,0,127750,07bbe429-0000-4000-8000-printthornwe,1
16a348a9-0000-4000-8000-oraclethornw,4089,5d05c819-0000-4000-8000-printthornwe,0,70411,38a63618-0000-4000-8000-printthornwe,1
1bc1ccbd-0000-4000-8000-oraclewraith,15,cab1378d-0000-4000-8000-printwraithl,0,50,4fda09bb-0000-4000-8000-printwraithl,1
1c11d58e-0000-4000-8000-oracleraveno,4446,ab02454f-0000-4000-8000-printravenou,0,15604,ab02454f-0000-4000-8000-printravenou,2
1c37c8f0-0000-4000-8000-oraclewhispe,5009,e51f9d32-0000-4000-8000-printwhisper,0,19257,9d9abbea-0000-4000-8000-printwhisper,1
1cfcacd6-0000-4000-8000-oracleskyfar,42474,07324255-0000-4000-8000-printskyfare,0,656333,af8063cb-0000-4000-8000-printskyfare,1
1e64c011-0000-4000-8000-oracleskyfar,2959,5bbe3554-0000-4000-8000-printskyfare,0,34390,b99b25f0-0000-4000-8000-printskyfare,1
20490f68-0000-4000-8000-oracleancien,1850000,2a088be0-0000-4000-8000-printancient,0,1850000,2a088be0-0000-4000-8000-printancient,0
275df72a-0000-4000-8000-oraclehollow,25365,cd9493c2-0000-4000-8000-printhollows,0,129060,4ba73ecc-0000-4000-8000-printhollows,1
2770acd7-0000-4000-8000-oraclebloodm,3468,809d9b2c-0000-4000-8000-printbloodmo,0,96059,46820410-0000-4000-8000-printbloodmo,1
28e56089-0000-4000-8000-oracleemberc,3760,edf3ec02-0000-4000-8000-printembercl,0,22514,6c06970c-0000-4000-8000-printembercl,1
28f1d8de-0000-4000-8000-oracleraveno,3780,5029e104-0000-4000-8000-printravenou,0,26596,a1376387-0000-4000-8000-printravenou,0
292cc664-0000-4000-8000-oracleancien,508,31ca5fdf-0000-4000-8000-printancient,0,6449,79eb4b61-0000-4000-8000-printancient,1
292daeb9-0000-4000-8000-oracleancien,18,3fe0e307-0000-4000-8000-printancient,0,98,f85c01bf-0000-4000-8000-printancient,1
2ad59a4d-0000-4000-8000-oracleduskbo,1188,55ee3fb6-0000-4000-8000-printduskbou,0,19183,318eadb4-0000-4000-8000-printduskbou,1
2c3b6ddf-0000-4000-8000-oraclecinder,3804,009f005f-0000-4000-8000-printcindero,0,17368,33f14ce9-0000-4000-8000-printcindero,2
2e5e66b0-0000-4000-8000-oraclesilver,31,d6e0e773-0000-4000-8000-printsilverl,0,132,54a464d3-0000-4000-8000-printsilverl,1
2ea0193e-0000-4000-8000-oraclethornw,2705,c012ef5f-0000-4000-8000-printthornwe,0,88464,56592471-0000-4000-8000-printthornwe,0
31f330c6-0000-4000-8000-oraclestarli,27796,7aa6e867-0000-4000-8000-printstarlit,0,213288,227e1106-0000-4000-8000-printstarlit,1
323db142-0000-4000-8000-oraclecopper,28,a6954b82-0000-4000-8000-printcopperf,0,194,03fb434a-0000-4000-8000-printcopperf,1
33235245-0000-4000-8000-oraclecinder,6,bf6b2a46-0000-4000-8000-printcinderw,0,28,09dc5b1c-0000-4000-8000-printcinderw,2
33dfbb1c-0000-4000-8000-oraclekaelth,27,72bb5fc4-0000-4000-8000-printkaelthe,0,298,4de4d4f0-0000-4000-8000-printkaelthe,1
34996685-0000-4000-8000-oraclehollow,41,218743f9-0000-4000-8000-printhollowo,0,157,9f4ac159-0000-4000-8000-printhollowo,2
365ce218-0000-4000-8000-oraclestormt,5097,d4688f44-0000-4000-8000-printstormto,0,11290,d4688f44-0000-4000-8000-printstormto,1
36bb50a5-0000-4000-8000-oraclesunlit,12,bb761263-0000-4000-8000-printsunlita,0,35,05e74339-0000-4000-8000-printsunlita,1
390aee6a-0000-4000-8000-oracleradian,15,9bd3eb37-0000-4000-8000-printradiant,0,113,4d38e2ca-0000-4000-8000-printradiant,1
3b2a452d-0000-4000-8000-oraclemishra,420000,aa79151e-0000-4000-8000-printmishras,0,420000,aa79151e-0000-4000-8000-printmishras,0
3b3ca22f-0000-4000-8000-oracleemberc,4350,c1312a8d-0000-4000-8000-printembercl,0,11650,c1312a8d-0000-4000-8000-printembercl,2
3e6ee94d-0000-4000-8000-oraclegrimwo,38,9c67d6d6-0000-4000-8000-printgrimwoo,0,446,f3a41965-0000-4000-8000-printgrimwoo,1
3e7595b2-0000-4000-8000-oraclegrimwo,44959,9662b87c-0000-4000-8000-printgrimwoo,0,914129,11835ab3-0000-4000-8000-printgrimwoo,0
3fe6b9a4-0000-4000-8000-oraclegloomv,4149,a6b5147a-0000-4000-8000-printgloomve,0,9218,a6b5147a-0000-4000-8000-printgloomve,1
3ffae924-0000-4000-8000-oracleserras,2200,567a607c-0000-4000-8000-printserrasl,0,950000,a53bb184-0000-4000-8000-printserrasl,0
400aaa6d-0000-4000-8000-oraclegloomv,2767,0b88489f-0000-4000-8000-printgloomve,0,11884,90b11acd-0000-4000-8000-printgloomve,1
410405a2-0000-4000-8000-oraclegloomv,4796,6f2cfdbc-0000-4000-8000-printgloomve,0,11080,6f2cfdbc-0000-4000-8000-printgloomve,1
41c82dbf-0000-4000-8000-oraclethornw,4182,96d3e3fc-0000-4000-8000-printthornwe,0,25732,f39cba6b-0000-4000-8000-printthornwe,1
4262564a-0000-4000-8000-oracleradian,16468,f27aa944-0000-4000-8000-printradiant,0,277250,661287e5-0000-4000-8000-printradiant,0
42e0c8a7-0000-4000-8000-oraclemurkwa,3877,c2a24679-0000-4000-8000-printmurkwat,0,22305,20083e43-0000-4000-8000-printmurkwat,1
4dc13266-0000-4000-8000-oraclemurkwa,3332,485d21f9-0000-4000-8000-printmurkwat,0,18981,c6209f59-0000-4000-8000-printmurkwat,2
4e176cd0-0000-4000-8000-oraclefrostb,15,4d061ef2-0000-4000-8000-printfrostbo,0,212,95270a75-0000-4000-8000-printfrostbo,1
4f4a15bf-0000-4000-8000-oraclebroken,17954,a722ac80-0000-4000-8000-printbrokens,0,75984,25834b3a-0000-4000-8000-printbrokens,1
50067468-0000-4000-8000-oraclesablec,12,3d345f7b-0000-4000-8000-printsableca,0,311,eba74e3d-0000-4000-8000-printsableca,0
515b7c93-0000-4000-8000-oraclesunlit,28,76a867a8-0000-4000-8000-printsunlitb,0,162,00c2093a-0000-4000-8000-printsunlitb,0
518aaea9-0000-4000-8000-oracleysolde,4068,4c8c6dd4-0000-4000-8000-printysolded,0,12615,7fdeba5e-0000-4000-8000-printysolded,1
51a99eed-0000-4000-8000-oraclesunlit,726,daf6d6dd-0000-4000-8000-printsunlitg,0,3855,590981e7-0000-4000-8000-printsunlitg,1
53eb26da-0000-4000-8000-oraclesilver,3252,56a71d46-0000-4000-8000-printsilverl,0,15227,0f223bfe-0000-4000-8000-printsilverl,1
540d924b-0000-4000-8000-oraclewraith,3205,ffee8538-0000-4000-8000-printwraithl,0,26031,db17fa61-0000-4000-8000-printwraithl,1
542a8069-0000-4000-8000-oraclegrimwo,2539,df801d23-0000-4000-8000-printgrimwoo,0,10491,64a8ef51-0000-4000-8000-printgrimwoo,1
54ba947d-0000-4000-8000-oraclewildsp,21,a51e8fc4-0000-4000-8000-printwildspr,0,82,d870dc4e-0000-4000-8000-printwildspr,2
56ae32dc-0000-4000-8000-oraclefrostb,45,ccd4544f-0000-4000-8000-printfrostbo,0,2896,80622eb4-0000-4000-8000-printfrostbo,0
57404ce5-0000-4000-8000-oraclecopper,26391,6ba7b359-0000-4000-8000-printcopperf,0,452139,4748215a-0000-4000-8000-printcopperf,1
57aa8c9f-0000-4000-8000-oracleforsak,407,406d29a0-0000-4000-8000-printforsake,0,2653,f8e8485a-0000-4000-8000-printforsake,1
57dc6bad-0000-4000-8000-oracleforsak,1309,1260f5d4-0000-4000-8000-printforsake,0,88379,f9411cc1-0000-4000-8000-printforsake,0
57f291df-0000-4000-8000-oracleforsak,30,27c95c5f-0000-4000-8000-printforsake,0,93,5b1ba8e9-0000-4000-8000-printforsake,2
57f86417-0000-4000-8000-oraclemurkwa,1135,bfe2a035-0000-4000-8000-printmurkwat,0,8763,6190139a-0000-4000-8000-printmurkwat,1
5c384ca8-0000-4000-8000-oraclethornw,4605,ea13eab8-0000-4000-8000-printthornwe,0,65065,bf13aaa7-0000-4000-8000-printthornwe,1
5e958bd1-0000-4000-8000-oracleraveno,6,86eeb76d-0000-4000-8000-printravenou,0,23,04b234cd-0000-4000-8000-printravenou,2
60d23aeb-0000-4000-8000-oracleverdan,3655,2d6f4013-0000-4000-8000-printverdant,0,73889,b6e9fac3-0000-4000-8000-printverdant,0
6201a1e3-0000-4000-8000-oraclegilded,40,c776e1d9-0000-4000-8000-printgildeds,0,130,c776e1d9-0000-4000-8000-printgildeds,2
62a8369c-0000-4000-8000-oraclesorint,1766,d0e7fd66-0000-4000-8000-printsorinth,0,12465,b089ec40-0000-4000-8000-printsorinth,1
62b4e502-0000-4000-8000-oraclestarli,21,0862d6e1-0000-4000-8000-printstarlit,0,466,f9bebe6d-0000-4000-8000-printstarlit,0
63bc5f36-0000-4000-8000-oraclefrostb,3469,95be8f73-0000-4000-8000-printfrostbo,0,11557,e02fc049-0000-4000-8000-printfrostbo,2
64bf0ee8-0000-4000-8000-oraclefrostb,4630,537ead59-0000-4000-8000-printfrostbo,0,71549,9b9f98dd-0000-4000-8000-printfrostbo,1
64e2b03b-0000-4000-8000-oraclefrostb,32,27b22b80-0000-4000-8000-printfrostbo,0,281,7e514cb4-0000-4000-8000-printfrostbo,1
657bc176-0000-4000-8000-oraclevaleni,3092,1104f8aa-0000-4000-8000-printvalenig,0,30091,ec2e6dd5-0000-4000-8000-printvalenig,1
65b1607b-0000-4000-8000-oraclebloodm,2424,5a9e9444-0000-4000-8000-printbloodmo,0,64163,2082fd2b-0000-4000-8000-printbloodmo,1
65b1a796-0000-4000-8000-oraclebloodm,974,6f385e47-0000-4000-8000-printbloodmo,0,3774,a28aaad1-0000-4000-8000-printbloodmo,1
65cb6d4c-0000-4000-8000-oraclesilver,42620,f38fb2e0-0000-4000-8000-printsilverl,0,168409,78b8850e-0000-4000-8000-printsilverl,1
65db4cb5-0000-4000-8000-oraclewhispe,45,af1bfc25-0000-4000-8000-printwhisper,0,1176,e4972b7b-0000-4000-8000-printwhisper,0
6602517c-0000-4000-8000-oraclesunlit,16414,7828a5a6-0000-4000-8000-printsunlitb,0,193827,4d286595-0000-4000-8000-printsunlitb,1
6b15f307-0000-4000-8000-oracleradian,4357,2bb1e386-0000-4000-8000-printradiant,0,37762,55c50337-0000-4000-8000-printradiant,1
6bcf8d80-0000-4000-8000-oraclemurkwa,4272,564a8221-0000-4000-8000-printmurkwat,0,31596,b3afee5c-0000-4000-8000-printmurkwat,1
6ccdede3-0000-4000-8000-oracleraveno,707,2dbd12dc-0000-4000-8000-printravenou,0,2813,610f5f66-0000-4000-8000-printravenou,2
6fb02aaa-0000-4000-8000-oraclemurkwa,43,00294b77-0000-4000-8000-printmurkwat,0,572,dbc9b977-0000-4000-8000-printmurkwat,1
70388c20-0000-4000-8000-oraclegilded,12,813dbfbf-0000-4000-8000-printgildeds,0,69,dea32bfc-0000-4000-8000-printgildeds,1
70e43db3-0000-4000-8000-oracleforsak,1713,d3e3f48e-0000-4000-8000-printforsake,0,11182,8548ec21-0000-4000-8000-printforsake,1
70fc5928-0000-4000-8000-oraclestormt,15,354bcb01-0000-4000-8000-printstormto,0,64,ba749d30-0000-4000-8000-printstormto,1
740a0d8e-0000-4000-8000-oraclegilded,25,378959dc-0000-4000-8000-printgildeds,0,394,45b7d651-0000-4000-8000-printgildeds,0
7580def9-0000-4000-8000-oraclenightf,120,aa10bcc6-0000-4000-8000-printnightfa,0,240,aa10bcc6-0000-4000-8000-printnightfa,1
75b96efe-0000-4000-8000-oraclewhispe,32,7932e960-0000-4000-8000-printwhisper,0,453,869c338a-0000-4000-8000-printwhisper,1
75d9ab6b-0000-4000-8000-oraclebroken,1656,2f9290b5-0000-4000-8000-printbrokeno,0,89350,98af3a43-0000-4000-8000-printbrokeno,0
76c73179-0000-4000-8000-oraclepuddle,2,39ac4b4e-0000-4000-8000-printpuddlej,0,35,5e82e0ca-0000-4000-8000-printpuddlej,0
785ed9d7-0000-4000-8000-oracleverdan,2249,84d2e968-0000-4000-8000-printverdant,0,7867,03338822-0000-4000-8000-printverdant,1
7b019cb0-0000-4000-8000-oraclecopper,3770,877c35ef-0000-4000-8000-printcopperf,0,13819,3ff754a8-0000-4000-8000-printcopperf,1
7b9a14ab-0000-4000-8000-oracleemberc,1374,cc8c0254-0000-4000-8000-printembercl,0,6989,4aeca10e-0000-4000-8000-printembercl,1
7c8c2930-0000-4000-8000-oracleashens,19098,1c2c6651-0000-4000-8000-printashenst,0,216142,7a0956f0-0000-4000-8000-printashenst,1
7ed730ce-0000-4000-8000-oracleverdan,12994,15ca80ce-0000-4000-8000-printverdant,0,130634,2333caf8-0000-4000-8000-printverdant,1
7ed7e142-0000-4000-8000-oracleverdan,33,fb7fa11c-0000-4000-8000-printverdant,0,114,79431e7c-0000-4000-8000-printverdant,2
81fd5134-0000-4000-8000-oraclegilded,3721,bcb275aa-0000-4000-8000-printgildedg,0,12494,f004c234-0000-4000-8000-printgildedg,2
81febb9b-0000-4000-8000-oraclegilded,30813,090454e4-0000-4000-8000-printgildedg,0,162010,ba694c79-0000-4000-8000-printgildedg,1
8294da6c-0000-4000-8000-oraclewildsp,42,a45a5a34-0000-4000-8000-printwildspr,0,191,5cd578ec-0000-4000-8000-printwildspr,1
82a2bdf8-0000-4000-8000-oraclekaelli,2830,b7ded6a8-0000-4000-8000-printkaellic,0,62582,7dc33f8d-0000-4000-8000-printkaellic,1
8308199f-0000-4000-8000-oraclewhispe,5562,9a33a154-0000-4000-8000-printwhisper,0,63160,13f53530-0000-4000-8000-printwhisper,0
85a4a18d-0000-4000-8000-oracleraveno,1563,5725488c-0000-4000-8000-printravenou,0,50616,8ca077e3-0000-4000-8000-printravenou,0
85c66a8d-0000-4000-8000-oraclewildsp,36233,5bcb3a71-0000-4000-8000-printwildspr,0,617654,a34f0498-0000-4000-8000-printwildspr,1
869b1cfd-0000-4000-8000-oraclethornw,4,28d58303-0000-4000-8000-printthornwe,0,95,d74871c6-0000-4000-8000-printthornwe,0
897be1d3-0000-4000-8000-oraclestormt,2928,3e64c8f4-0000-4000-8000-printstormto,0,7732,3e64c8f4-0000-4000-8000-printstormto,2
8bf39df4-0000-4000-8000-oracleashens,14692,0e7b6128-0000-4000-8000-printashense,0,30134,0e7b6128-0000-4000-8000-printashense,1
8c8f08ca-0000-4000-8000-oraclehollow,3929,4bf90177-0000-4000-8000-printhollowe,0,267118,b515ab04-0000-4000-8000-printhollowe,0
8d61d59d-0000-4000-8000-oraclesunlit,7117,ee6d426a-0000-4000-8000-printsunlitg,0,16408,bb1af5e0-0000-4000-8000-printsunlitg,1
8e6009a9-0000-4000-8000-oracleancien,1619,e5766718-0000-4000-8000-printancient,0,19619,ba762708-0000-4000-8000-printancient,1
8efddab8-0000-4000-8000-oraclegrimwo,2595,27f641e7-0000-4000-8000-printgrimwoo,0,12415,a656e0a1-0000-4000-8000-printgrimwoo,1
8f22e6a3-0000-4000-8000-oraclegilded,3432,b23d8b08-0000-4000-8000-printgildedc,0,32368,d339490d-0000-4000-8000-printgildedc,0
8f2a6f2e-0000-4000-8000-oraclegrimwo,767,0719b43e-0000-4000-8000-printgrimwoo,0,11027,154830b1-0000-4000-8000-printgrimwoo,0
8ffcc969-0000-4000-8000-oraclegrimwo,626,b5c9ea93-0000-4000-8000-printgrimwoo,0,1393,b5c9ea93-0000-4000-8000-printgrimwoo,1
907e9ac2-0000-4000-8000-oracleforsak,50,639c5c5e-0000-4000-8000-printforsake,0,326,1c177b18-0000-4000-8000-printforsake,1
911a2d80-0000-4000-8000-oracleancien,1368,88adcee9-0000-4000-8000-printancient,0,20837,30fbf05f-0000-4000-8000-printancient,1
91c0cb32-0000-4000-8000-oraclegloomv,34,4526d27a-0000-4000-8000-printgloomve,0,269,e6d445df-0000-4000-8000-printgloomve,1
929f783a-0000-4000-8000-oraclegloomv,31,2d6eafa6-0000-4000-8000-printgloomve,0,785,dbe19e69-0000-4000-8000-printgloomve,0
92efe111-0000-4000-8000-oraclebroken,4037,5e9ce86a-0000-4000-8000-printbrokena,0,23951,3da1b5eb-0000-4000-8000-printbrokena,1
97864a71-0000-4000-8000-oraclesilver,7,51ead10f-0000-4000-8000-printsilverl,0,27,853d1d99-0000-4000-8000-printsilverl,2
980b3336-0000-4000-8000-oracleriftsc,43263,1ddd9835-0000-4000-8000-printriftsca,0,263411,47f0b7e8-0000-4000-8000-printriftsca,1
983b8d31-0000-4000-8000-oraclesabler,24,b2b41618-0000-4000-8000-printsablere,0,507,2dd4b852-0000-4000-8000-printsablere,0
996955be-0000-4000-8000-oraclebroken,141,55fa24a4-0000-4000-8000-printbrokenp,0,493,0e75435c-0000-4000-8000-printbrokenp,1
99daf18c-0000-4000-8000-oraclethornw,5,427cba15-0000-4000-8000-printthornwe,0,21,c0dd58cf-0000-4000-8000-printthornwe,1
9a70f93f-0000-4000-8000-oracleancien,27,66b298fd-0000-4000-8000-printancient,0,69,66b298fd-0000-4000-8000-printancient,1
9af043a1-0000-4000-8000-oracleforsak,7,1b6ea6ec-0000-4000-8000-printforsake,0,127,ae00c348-0000-4000-8000-printforsake,1
9b480479-0000-4000-8000-oraclefrostb,54,f95ef501-0000-4000-8000-printfrostbo,0,590,ef56c50a-0000-4000-8000-printfrostbo,0
9def9330-0000-4000-8000-oracleskyfar,13259,52870e6f-0000-4000-8000-printskyfare,0,138999,2786ce5f-0000-4000-8000-printskyfare,1
a08d361b-0000-4000-8000-oracleriftsc,246,9914e771-0000-4000-8000-printriftsca,0,1504,c3280721-0000-4000-8000-printriftsca,1
a17924cf-0000-4000-8000-oracledorant,3412,95c9107c-0000-4000-8000-printdoranth,0,78455,10e9b2b4-0000-4000-8000-printdoranth,0
a25cd5b2-0000-4000-8000-oraclebroken,29,c9b17b47-0000-4000-8000-printbrokenb,0,242,c6bf7273-0000-4000-8000-printbrokenb,0
a3f309fd-0000-4000-8000-oraclethornw,284,527f42ce-0000-4000-8000-printthornwe,0,15611,6dee4a10-0000-4000-8000-printthornwe,0
a5230cbc-0000-4000-8000-oraclethornw,3945,ac565230-0000-4000-8000-printthornwe,0,84777,2776f467-0000-4000-8000-printthornwe,0
a5234c60-0000-4000-8000-oraclehollow,471,9ddd8463-0000-4000-8000-printhollowh,0,6868,619acfff-0000-4000-8000-printhollowh,0
a5b4365d-0000-4000-8000-oraclecinder,27,ebcbbac3-0000-4000-8000-printcinders,0,216,4931b28d-0000-4000-8000-printcinders,1
a5b73c27-0000-4000-8000-oraclethepre,6500,3ab4d91c-0000-4000-8000-printtheprec,0,1500000,7c359f57-0000-4000-8000-printtheprec,0
a6230023-0000-4000-8000-oraclestormt,31,3d3ff81c-0000-4000-8000-printstormto,0,105,709244a6-0000-4000-8000-printstormto,1
a658410f-0000-4000-8000-oracleradian,43897,7d511cfa-0000-4000-8000-printradiant,0,181195,0279ef29-0000-4000-8000-printradiant,1
a6a0189e-0000-4000-8000-oraclestormt,3539,567e54c5-0000-4000-8000-printstormto,0,30967,31a7c9ee-0000-4000-8000-printstormto,1
aa530ae4-0000-4000-8000-oraclebloodm,699,a4abbd39-0000-4000-8000-printbloodmo,0,11233,d4be0d3f-0000-4000-8000-printbloodmo,0
aacd9d1d-0000-4000-8000-oraclesorint,24,4e975ae5-0000-4000-8000-printsorinth,0,352,23971ad4-0000-4000-8000-printsorinth,1
afba67e8-0000-4000-8000-oracleduskbo,1308,325e36f9-0000-4000-8000-printduskbou,0,9478,8fc3a334-0000-4000-8000-printduskbou,1
b02e4522-0000-4000-8000-oracleduskbo,1486,c95ffe09-0000-4000-8000-printduskbou,0,10986,f3731dba-0000-4000-8000-printduskbou,1
b15a68d4-0000-4000-8000-oraclesilver,1613,a25b3aca-0000-4000-8000-printsilverl,0,111986,893b61ba-0000-4000-8000-printsilverl,0
b23e3bca-0000-4000-8000-oraclefrostb,2012,c8929212-0000-4000-8000-printfrostbo,0,28529,25d26157-0000-4000-8000-printfrostbo,1
b321782d-0000-4000-8000-oraclesilver,24,05ceb992-0000-4000-8000-printsilverl,0,205,633425cf-0000-4000-8000-printsilverl,1
b33484c2-0000-4000-8000-oracleradian,37,801072de-0000-4000-8000-printradiant,0,146,b362bf68-0000-4000-8000-printradiant,2
b4759038-0000-4000-8000-oraclewraith,33,41f64ce8-0000-4000-8000-printwraithl,0,814,07dab5cd-0000-4000-8000-printwraithl,1
b54f6da6-0000-4000-8000-oracleemberc,27097,9758dc19-0000-4000-8000-printembercl,0,78186,4ce7ab43-0000-4000-8000-printembercl,1
b880c27c-0000-4000-8000-oraclethornw,1773,144b4583-0000-4000-8000-printthornwe,0,7683,4f02e6dc-0000-4000-8000-printthornwe,1
ba077469-0000-4000-8000-oraclesilver,47232,8ce841b8-0000-4000-8000-printsilverl,0,129895,8d856312-0000-4000-8000-printsilverl,1
ba1462e1-0000-4000-8000-oracleradian,33,ee6e3620-0000-4000-8000-printradiant,0,174,9fd32db3-0000-4000-8000-printradiant,1
bace3e08-0000-4000-8000-oraclemurkwa,1128,03dd4cd5-0000-4000-8000-printmurkwat,0,3760,03dd4cd5-0000-4000-8000-printmurkwat,2
bc092e49-0000-4000-8000-oracleduskbo,955,abaf9637-0000-4000-8000-printduskbou,0,6393,5d148dcd-0000-4000-8000-printduskbou,1
bdfee8c9-0000-4000-8000-oraclecopper,888,4fad2085-0000-4000-8000-printcopperf,0,53101,033afae7-0000-4000-8000-printcopperf,0
be81361d-0000-4000-8000-oraclemurkwa,44,a7dcc26e-0000-4000-8000-printmurkwat,0,197,2d05949c-0000-4000-8000-printmurkwat,1
bed76e5c-0000-4000-8000-oraclegilded,3642,0952e268-0000-4000-8000-printgildedh,0,22409,66b8da30-0000-4000-8000-printgildedh,1
bf477b1c-0000-4000-8000-oraclesunlit,40236,a72dd9bf-0000-4000-8000-printsunlitw,0,352684,fdccfaf3-0000-4000-8000-printsunlitw,1
c0105b7f-0000-4000-8000-oraclegrimwo,2076,e75d30e6-0000-4000-8000-printgrimwoo,0,35349,2f7e1c68-0000-4000-8000-printgrimwoo,1
c080fbdb-0000-4000-8000-oracleduskbo,45061,67f19a46-0000-4000-8000-printduskbou,0,296502,c557920f-0000-4000-8000-printduskbou,1
c19fe7e1-0000-4000-8000-oraclecopper,688,ec766099-0000-4000-8000-printcopperf,0,4418,08fb01ce-0000-4000-8000-printcopperf,1
c2520fa0-0000-4000-8000-oracleprerel,950,7e5b6731-0000-4000-8000-printprerele,1,950,7e5b6731-0000-4000-8000-printprerele,1
c32658d2-0000-4000-8000-oraclemurkwa,3262,24cfbc59-0000-4000-8000-printmurkwat,0,180974,403ec39b-0000-4000-8000-printmurkwat,0
c7655a59-0000-4000-8000-oraclegloomv,6,13845070-0000-4000-8000-printgloomve,0,46,3d977023-0000-4000-8000-printgloomve,1
ca056617-0000-4000-8000-oracleduskbo,1671,f2a5b668-0000-4000-8000-printduskbou,0,17271,cdcf2b93-0000-4000-8000-printduskbou,1
cb97f278-0000-4000-8000-oraclesorinl,3025,cdadcf2b-0000-4000-8000-printsorinli,0,54588,a94e3d29-0000-4000-8000-printsorinli,1
cc28c84f-0000-4000-8000-oraclewhispe,5,17e7bcf1-0000-4000-8000-printwhisper,0,18,4b3a097b-0000-4000-8000-printwhisper,2
cc2f4ad3-0000-4000-8000-oraclewhispe,2452,59078c76-0000-4000-8000-printwhisper,0,6495,59078c76-0000-4000-8000-printwhisper,1
cc32d54e-0000-4000-8000-oraclewhispe,41,3cb6e22c-0000-4000-8000-printwhisper,0,1474,72321182-0000-4000-8000-printwhisper,0
ccfeb682-0000-4000-8000-oraclegloomv,34301,a3daa41f-0000-4000-8000-printgloomve,0,312310,0140105b-0000-4000-8000-printgloomve,1
